src_id,tgt_id,links_score,jspace_score,in_gold_standard
5f3ba6213fd5b671b2203fdf,5f3ba6213fd5b671b22040cf,0.75,0.43577998876571655,True
5f3ba6213fd5b671b2203fdf,5f3ba6213fd5b671b2204263,0.75,0.43438154458999634,True
5f3ba6213fd5b671b2203fdf,5f3ba61f3fd5b671b2201e42,0.75,0.36516332626342773,False
5f3ba6203fd5b671b2202f89,5f3ba6203fd5b671b220381a,1.0,0.5007123649120331,True
5f3ba6203fd5b671b2202f89,5f3ba6213fd5b671b22040cf,1.0,0.5013611912727356,True
5f3ba6203fd5b671b2202f89,5f3ba6213fd5b671b2204263,1.0,0.4887946844100952,True
5f3ba6203fd5b671b2202f89,5f3ba61f3fd5b671b2201e42,1.0,0.4787611961364746,False
5f3ba6213fd5b671b2204f50,5f3ba6213fd5b671b220480b,0.4705882352941176,0.47082793712615967,False
5f3ba6203fd5b671b22037ec,5f3ba6213fd5b671b220480b,0.9444444444444444,0.4638737440109253,True
5f3ba6203fd5b671b2202c85,5f3ba6203fd5b671b220381a,1.0,0.4104117155075073,True
5f3ba6203fd5b671b2202c85,5f3ba6213fd5b671b2204263,1.0,0.43020808696746826,True
5f3ba61e3fd5b671b22006cc,5f3ba6213fd5b671b220480b,0.5,0.4286431670188904,True
5f3ba6203fd5b671b22030c4,5f3ba6203fd5b671b220381a,1.0,0.35874873399734497,True
5f3ba6203fd5b671b22030c4,5f3ba6213fd5b671b2204263,1.0,0.3667730689048767,True
5f3ba6213fd5b671b2204b28,5f3ba6213fd5b671b220480b,1.0,0.5032982230186462,False
5f3ba6203fd5b671b2202ce3,5f3ba6203fd5b671b2203885,1.0,0.4531216025352478,False
5f3ba6203fd5b671b2202ce3,5f3ba6203fd5b671b220311a,1.0,0.43032991886138916,True
5f3ba6213fd5b671b2203d4a,5f3ba6203fd5b671b2203661,1.0,0.47044891119003296,False
5f3ba6213fd5b671b2203d4a,5f3ba6203fd5b671b2202108,0.4705882352941176,0.44405966997146606,False
5f3ba6213fd5b671b2203d4a,5f3ba6213fd5b671b2204335,0.4705882352941176,0.5292425453662872,False
5f3ba61f3fd5b671b2201815,5f3ba61f3fd5b671b22011ae,1.0,0.5688456296920776,False
5f3ba6213fd5b671b220449a,5f3ba61f3fd5b671b22011ae,0.4,0.5930753350257874,False
5f3ba6213fd5b671b220449a,5f3ba6203fd5b671b22023b5,0.7420634920634921,0.4725415110588074,False
5f3ba6213fd5b671b2204a3d,5f3ba6203fd5b671b22034be,1.0,0.661447286605835,False
5f3ba6213fd5b671b2204a3d,5f3ba6203fd5b671b22022aa,1.0,0.4870840311050415,False
5f3ba6213fd5b671b2204a3d,5f3ba6203fd5b671b22028a8,1.0,0.26981431245803833,False
5f3ba6203fd5b671b220283d,5f3ba6213fd5b671b2203fec,1.0,0.44619739055633545,True
5f3ba6203fd5b671b220283d,5f3ba6213fd5b671b2204aa5,1.0,0.6019462049007416,True
5f3ba6203fd5b671b220283d,5f3ba61f3fd5b671b2201152,1.0,0.5302080810070038,False
5f3ba61e3fd5b671b220021b,5f3ba6213fd5b671b2204ce9,1.0,0.4653276205062866,True
5f3ba61e3fd5b671b2200167,5f3ba6213fd5b671b2204ce9,1.0,0.5289655923843384,True
5f3ba6213fd5b671b2203b87,5f3ba6203fd5b671b2202d8d,0.8670212765957447,0.5135419070720673,False
5f3ba6213fd5b671b2203b87,5f3ba6203fd5b671b22038bf,0.8670212765957447,0.5477809011936188,False
5f3ba6203fd5b671b2202e9f,5f3ba6203fd5b671b220228c,0.4583333333333333,0.49537545442581177,False
5f3ba6203fd5b671b2202e9f,5f3ba6213fd5b671b2204561,0.7222222222222222,0.5835411548614502,False
5f3ba6203fd5b671b2202e9f,5f3ba6213fd5b671b2204801,0.625,0.4542689919471741,False
5f3ba6203fd5b671b22035b1,5f3ba6203fd5b671b22038bf,1.0,0.5200051963329315,True
5f3ba6213fd5b671b220449f,5f3ba6213fd5b671b2204561,0.8157894736842106,0.6090002954006195,True
5f3ba6213fd5b671b220449f,5f3ba6213fd5b671b2204801,0.6818181818181819,0.5169671475887299,True
5f3ba61f3fd5b671b220173b,5f3ba6213fd5b671b2204561,0.5119047619047619,0.5352384746074677,False
5f3ba61f3fd5b671b220173b,5f3ba6213fd5b671b2204801,0.4047619047619047,0.36353743076324463,False
5f3ba61f3fd5b671b220173b,5f3ba6203fd5b671b22038bf,0.5992063492063492,0.5562224388122559,False
5f3ba6213fd5b671b2203b6a,5f3ba6213fd5b671b2204561,0.5,0.5451642274856567,False
5f3ba61f3fd5b671b22014fe,5f3ba61f3fd5b671b2201cb8,1.0,0.5053418278694153,True
5f3ba61f3fd5b671b22014fe,5f3ba6213fd5b671b2203b66,0.5202020202020202,0.4762127995491028,False
5f3ba61f3fd5b671b2200ea7,5f3ba61f3fd5b671b2201cb8,0.5428571428571429,0.5785914957523346,False
5f3ba61f3fd5b671b2200ea7,5f3ba6213fd5b671b2203b66,0.8472222222222221,0.594081312417984,True
5f3ba61f3fd5b671b2200ea7,5f3ba61f3fd5b671b2200b35,0.6916666666666667,0.5076548755168915,False
5f3ba6213fd5b671b2204c13,5f3ba61f3fd5b671b2201cb8,0.9085365853658536,0.5767383873462677,False
5f3ba61f3fd5b671b2201f03,5f3ba61f3fd5b671b2201cb8,0.5202020202020202,0.5864418148994446,False
5f3ba61f3fd5b671b2201f03,5f3ba6213fd5b671b2203b66,1.0,0.6489169001579285,True
5f3ba61f3fd5b671b2201f03,5f3ba61f3fd5b671b2200b35,0.7931034482758621,0.4920507073402405,False
5f3ba61f3fd5b671b2201914,5f3ba6213fd5b671b2203b66,0.5202020202020202,0.561733067035675,False
5f3ba6203fd5b671b220215b,5f3ba6213fd5b671b2203b66,0.5202020202020202,0.5919390320777893,False
5f3ba61f3fd5b671b2200c35,5f3ba6213fd5b671b2203b66,0.6242424242424243,0.5706823170185089,False
5f3ba61f3fd5b671b2201f48,5f3ba6213fd5b671b2203b66,0.5202020202020202,0.5721106231212616,False
5f3ba61f3fd5b671b2200cbf,5f3ba6213fd5b671b2204e0f,1.0,0.4890174865722656,True
5f3ba61f3fd5b671b2200cbf,5f3ba6213fd5b671b2205376,1.0,0.5863739848136902,True
5f3ba6213fd5b671b22044f0,5f3ba6213fd5b671b2204e0f,0.5119047619047619,0.4214552044868469,False
5f3ba61f3fd5b671b22012af,5f3ba61f3fd5b671b2200c2e,0.7962962962962963,0.5124125480651855,False
5f3ba6203fd5b671b22027ff,5f3ba61e3fd5b671b22000f0,0.6242424242424243,0.5626222789287567,False
5f3ba6203fd5b671b22027ff,5f3ba6213fd5b671b22050b7,0.6242424242424243,0.524716705083847,False
5f3ba6203fd5b671b22027ff,5f3ba6213fd5b671b220405e,0.8958333333333334,0.49606555700302124,True
5f3ba6203fd5b671b22027ff,5f3ba6213fd5b671b2203f7c,0.5202020202020202,0.5554267466068268,False
5f3ba6203fd5b671b22027ff,5f3ba61f3fd5b671b220100d,1.0,0.48866772651672363,False
5f3ba6203fd5b671b22027ff,5f3ba61e3fd5b671b22004b0,0.5202020202020202,0.5877822637557983,False
5f3ba61e3fd5b671b2200446,5f3ba61e3fd5b671b22000f0,1.0,0.5479498505592346,False
5f3ba61e3fd5b671b2200446,5f3ba6213fd5b671b22050b7,1.0,0.5527984797954559,True
5f3ba61e3fd5b671b2200446,5f3ba6213fd5b671b2203f7c,0.8888888888888888,0.6048772037029266,True
5f3ba61e3fd5b671b2200446,5f3ba61f3fd5b671b220100d,0.5202020202020202,0.5114406645298004,False
5f3ba61e3fd5b671b2200446,5f3ba61e3fd5b671b22004b0,0.8888888888888888,0.581019937992096,True
5f3ba6203fd5b671b22029fc,5f3ba61f3fd5b671b2200f70,0.880952380952381,0.6155479550361633,False
5f3ba6213fd5b671b2204a85,5f3ba61f3fd5b671b2200f70,0.880952380952381,0.5972226858139038,False
5f3ba6203fd5b671b2202be5,5f3ba61f3fd5b671b2200f70,0.8404255319148936,0.5984733700752258,False
5f3ba6203fd5b671b2203709,5f3ba6213fd5b671b22047cf,0.9768518518518516,0.45477908849716187,True
5f3ba61e3fd5b671b220092c,5f3ba6213fd5b671b22047cf,0.6491935483870968,0.4101738929748535,True
5f3ba61f3fd5b671b2200a04,5f3ba61f3fd5b671b22015e6,0.7348484848484849,0.597756564617157,True
5f3ba6213fd5b671b22054f7,5f3ba61e3fd5b671b2200217,0.7962962962962963,0.5545461475849152,False
5f3ba6213fd5b671b22054f7,5f3ba61e3fd5b671b22004b2,0.8333333333333334,0.5850934982299805,False
5f3ba6203fd5b671b22031a6,5f3ba61e3fd5b671b22002d8,0.4831730769230769,0.42293596267700195,False
5f3ba6203fd5b671b22031a6,5f3ba6203fd5b671b22023de,1.0,0.5226993262767792,False
5f3ba6203fd5b671b22031a6,5f3ba6213fd5b671b22039c9,1.0,0.5637703239917755,True
5f3ba6203fd5b671b22031a6,5f3ba6213fd5b671b2203d98,1.0,0.456420361995697,True
5f3ba61e3fd5b671b2200421,5f3ba6213fd5b671b22041de,1.0,0.2617599368095398,True
5f3ba61e3fd5b671b2200421,5f3ba6213fd5b671b22051ed,0.6666666666666666,0.5563285648822784,True
5f3ba6213fd5b671b22041db,5f3ba6213fd5b671b22039c9,1.0,0.5700866281986237,False
5f3ba6213fd5b671b22041db,5f3ba6213fd5b671b2203d98,1.0,0.45242273807525635,False
5f3ba6213fd5b671b2204877,5f3ba6213fd5b671b22039c9,0.8958333333333334,0.6111739575862885,False
5f3ba6213fd5b671b2204877,5f3ba6213fd5b671b2203d98,0.8958333333333334,0.5060859620571136,False
5f3ba6213fd5b671b2204b3a,5f3ba6213fd5b671b22039c9,0.861111111111111,0.5378946363925934,False
5f3ba6213fd5b671b2204b3a,5f3ba6213fd5b671b2203d98,0.861111111111111,0.45582085847854614,False
5f3ba61f3fd5b671b22013fd,5f3ba6213fd5b671b2205359,1.0,0.6023246049880981,True
5f3ba6213fd5b671b22042b3,5f3ba6213fd5b671b2203adf,1.0,0.5320089161396027,False
5f3ba6213fd5b671b22042b3,5f3ba61f3fd5b671b2201165,1.0,0.5160576403141022,False
5f3ba6213fd5b671b22042b3,5f3ba61f3fd5b671b2200a86,0.8363095238095237,0.5699059665203094,False
5f3ba6213fd5b671b22042b3,5f3ba6213fd5b671b22045c4,1.0,0.4879307746887207,True
5f3ba6203fd5b671b220388d,5f3ba6213fd5b671b2203b30,1.0,0.34461718797683716,True
5f3ba6203fd5b671b220388d,5f3ba6213fd5b671b2204b44,1.0,0.40108126401901245,True
5f3ba6203fd5b671b220388d,5f3ba6213fd5b671b2204540,1.0,0.38042110204696655,True
5f3ba6203fd5b671b220388d,5f3ba6213fd5b671b22042bb,1.0,0.4319320321083069,True
5f3ba6203fd5b671b220388d,5f3ba6213fd5b671b220402a,1.0,0.38097161054611206,True
5f3ba6203fd5b671b220388d,5f3ba6213fd5b671b2203e13,0.9482758620689656,0.389337420463562,True
5f3ba6203fd5b671b220388d,5f3ba6203fd5b671b2203007,1.0,0.33954542875289917,False
5f3ba6203fd5b671b220388d,5f3ba6203fd5b671b2202440,1.0,0.44881606101989746,False
5f3ba6203fd5b671b220388d,5f3ba61f3fd5b671b2201558,1.0,0.33277779817581177,False
5f3ba6203fd5b671b220388d,5f3ba61e3fd5b671b2200702,1.0,0.482741117477417,False
5f3ba6203fd5b671b220388d,5f3ba61e3fd5b671b22006e7,1.0,0.5203616321086884,False
5f3ba6203fd5b671b2202ec2,5f3ba6213fd5b671b2204b44,1.0,0.47067010402679443,True
5f3ba6203fd5b671b2202ec2,5f3ba6213fd5b671b2204540,1.0,0.43349432945251465,True
5f3ba6203fd5b671b2202ec2,5f3ba6213fd5b671b22042bb,1.0,0.4870533347129822,True
5f3ba6203fd5b671b2202ec2,5f3ba6213fd5b671b220402a,1.0,0.4685376286506653,True
5f3ba6203fd5b671b2202ec2,5f3ba6213fd5b671b2203e13,0.9482758620689656,0.4508936405181885,True
5f3ba6203fd5b671b2202ec2,5f3ba61e3fd5b671b2200702,1.0,0.5256080329418182,False
5f3ba6203fd5b671b2202ec2,5f3ba61e3fd5b671b22006e7,1.0,0.520735502243042,False
5f3ba6203fd5b671b2203354,5f3ba6213fd5b671b22042bb,1.0,0.46905821561813354,True
5f3ba6203fd5b671b2203354,5f3ba6213fd5b671b220402a,1.0,0.4413056969642639,True
5f3ba6203fd5b671b2203354,5f3ba61e3fd5b671b2200702,1.0,0.4762904644012451,False
5f3ba6203fd5b671b2203354,5f3ba61e3fd5b671b22006e7,1.0,0.4971849322319031,False
5f3ba6213fd5b671b22049e8,5f3ba6213fd5b671b22042bb,1.0,0.4638369083404541,False
5f3ba6213fd5b671b22049e8,5f3ba6213fd5b671b220402a,1.0,0.45019257068634033,False
5f3ba6213fd5b671b22049e8,5f3ba61e3fd5b671b2200702,1.0,0.4903930425643921,False
5f3ba6213fd5b671b22049e8,5f3ba61e3fd5b671b22006e7,1.0,0.47963857650756836,False
5f3ba6203fd5b671b2202a6a,5f3ba61e3fd5b671b2200702,1.0,0.5253821313381195,False
5f3ba6203fd5b671b2202a6a,5f3ba61e3fd5b671b22006e7,1.0,0.5588233768939972,False
5f3ba61e3fd5b671b220069e,5f3ba6213fd5b671b2204841,1.0,0.4225740432739258,True
5f3ba61e3fd5b671b220069e,5f3ba61f3fd5b671b2201d27,1.0,0.4773820638656616,True
5f3ba61e3fd5b671b220069e,5f3ba61f3fd5b671b22019bd,1.0,0.43238717317581177,True
5f3ba6213fd5b671b220451b,5f3ba61f3fd5b671b2201d27,1.0,0.48190075159072876,False
5f3ba61e3fd5b671b220038f,5f3ba61e3fd5b671b220066e,0.6242424242424243,0.5627111792564392,False
5f3ba6213fd5b671b2204298,5f3ba6213fd5b671b2203a2b,0.4533333333333333,0.44188547134399414,False
5f3ba61f3fd5b671b2201536,5f3ba61f3fd5b671b2201b0b,0.956140350877193,0.5831506252288818,True
5f3ba61f3fd5b671b2201536,5f3ba61e3fd5b671b2200863,0.8363095238095237,0.5963370203971863,False
5f3ba61f3fd5b671b2201536,5f3ba61f3fd5b671b2201ee4,1.0,0.5760506093502045,True
5f3ba61e3fd5b671b22008cb,5f3ba61f3fd5b671b22014bf,0.7593896713615024,0.4493119716644287,True
5f3ba61e3fd5b671b22008cb,5f3ba6203fd5b671b22035f9,0.7857142857142857,0.5028429627418518,True
5f3ba61f3fd5b671b22017b7,5f3ba6203fd5b671b2202856,1.0,0.5741655826568604,True
5f3ba61f3fd5b671b22017b7,5f3ba6213fd5b671b2204e80,1.0,0.5211137533187866,True
5f3ba61f3fd5b671b220112a,5f3ba6203fd5b671b22035ad,1.0,0.478568434715271,True
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b22021b5,1.0,0.5817298889160156,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b2202343,0.86,0.4111267924308777,False
5f3ba6203fd5b671b22036cd,5f3ba6213fd5b671b2204b94,0.5814814814814815,0.5013724863529205,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b22021c9,1.0,0.5594585239887238,False
5f3ba6203fd5b671b22036cd,5f3ba6213fd5b671b2203ccf,0.5814814814814815,0.4396567940711975,False
5f3ba6203fd5b671b22036cd,5f3ba6213fd5b671b2203dc2,1.0,0.40791022777557373,True
5f3ba6203fd5b671b22036cd,5f3ba6213fd5b671b2203e07,1.0,0.48827099800109863,True
5f3ba6203fd5b671b22036cd,5f3ba6213fd5b671b220402e,0.5814814814814815,0.4526060223579407,False
5f3ba6203fd5b671b22036cd,5f3ba6213fd5b671b2204175,1.0,0.4406192898750305,True
5f3ba6203fd5b671b22036cd,5f3ba6213fd5b671b2204708,0.86,0.46766388416290283,True
5f3ba6203fd5b671b22036cd,5f3ba6213fd5b671b22049af,0.5333333333333334,0.4583410620689392,False
5f3ba6203fd5b671b22036cd,5f3ba6213fd5b671b2204a7a,0.5814814814814815,0.5105941593647003,False
5f3ba6203fd5b671b22036cd,5f3ba6213fd5b671b2204ac3,1.0,0.44091957807540894,True
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b220330d,0.5814814814814815,0.4647464156150818,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b22033b7,0.86,0.4515203833580017,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b22033f9,1.0,0.43798965215682983,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b2203493,0.9482758620689656,0.4158426523208618,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b22030f4,0.5814814814814815,0.5388934016227722,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b22030ed,0.5814814814814815,0.4489060044288635,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b2202f7d,0.5814814814814815,0.5251913368701935,False
5f3ba6203fd5b671b22036cd,5f3ba61f3fd5b671b2201862,1.0,0.463889479637146,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b2202b5f,1.0,0.4845602512359619,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b22023a5,1.0,0.45494627952575684,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b22038c5,0.5333333333333334,0.42653149366378784,False
5f3ba6203fd5b671b22036cd,5f3ba6203fd5b671b22036da,0.5814814814814815,0.4301339387893677,False
5f3ba6203fd5b671b22036cd,5f3ba61f3fd5b671b2201a9a,1.0,0.4441666007041931,False
5f3ba6203fd5b671b22036cd,5f3ba61f3fd5b671b2201ea9,0.4814814814814815,0.49473482370376587,False
5f3ba6203fd5b671b22036cd,5f3ba61f3fd5b671b2201fd3,0.9814814814814816,0.4851958751678467,False
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b22021b5,1.0,0.566931813955307,False
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b2202343,0.86,0.4208555221557617,False
5f3ba6203fd5b671b22031bd,5f3ba6213fd5b671b2204b94,0.5814814814814815,0.5115048289299011,False
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b22021c9,1.0,0.5638561248779297,False
5f3ba6203fd5b671b22031bd,5f3ba6213fd5b671b2203ccf,0.5814814814814815,0.45380347967147827,False
5f3ba6203fd5b671b22031bd,5f3ba6213fd5b671b2203dc2,1.0,0.41581153869628906,True
5f3ba6203fd5b671b22031bd,5f3ba6213fd5b671b2203e07,1.0,0.4944990277290344,True
5f3ba6203fd5b671b22031bd,5f3ba6213fd5b671b220402e,0.5814814814814815,0.4515548348426819,False
5f3ba6203fd5b671b22031bd,5f3ba6213fd5b671b2204175,1.0,0.44616442918777466,True
5f3ba6203fd5b671b22031bd,5f3ba6213fd5b671b2204708,0.86,0.4770311117172241,True
5f3ba6203fd5b671b22031bd,5f3ba6213fd5b671b22049af,0.5333333333333334,0.46392685174942017,False
5f3ba6203fd5b671b22031bd,5f3ba6213fd5b671b2204a7a,0.5814814814814815,0.5219718217849731,False
5f3ba6203fd5b671b22031bd,5f3ba6213fd5b671b2204ac3,1.0,0.4517901539802551,True
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b220330d,0.5814814814814815,0.46722203493118286,False
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b22033b7,0.86,0.4558945298194885,True
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b22033f9,1.0,0.45207536220550537,True
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b2203493,0.9482758620689656,0.42350780963897705,True
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b22030f4,0.5814814814814815,0.5299514830112457,False
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b22030ed,0.5814814814814815,0.4510972499847412,False
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b2202f7d,0.5814814814814815,0.5149787068367004,False
5f3ba6203fd5b671b22031bd,5f3ba61f3fd5b671b2201862,1.0,0.4665786027908325,False
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b2202b5f,1.0,0.48906826972961426,False
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b22023a5,1.0,0.4533851742744446,False
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b22038c5,0.5333333333333334,0.443641722202301,False
5f3ba6203fd5b671b22031bd,5f3ba6203fd5b671b22036da,0.5814814814814815,0.43428051471710205,False
5f3ba6203fd5b671b22031bd,5f3ba61f3fd5b671b2201a9a,1.0,0.4446541666984558,False
5f3ba6203fd5b671b22031bd,5f3ba61f3fd5b671b2201ea9,0.4814814814814815,0.5065425634384155,False
5f3ba6203fd5b671b22031bd,5f3ba61f3fd5b671b2201fd3,0.9814814814814816,0.492739200592041,False
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b22021b5,1.0,0.4889655113220215,False
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b2202343,0.8833333333333333,0.38297122716903687,False
5f3ba6203fd5b671b2203017,5f3ba6213fd5b671b2204b94,0.5814814814814815,0.42747610807418823,False
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b22021c9,1.0,0.4804466962814331,False
5f3ba6203fd5b671b2203017,5f3ba6213fd5b671b2203ccf,0.5814814814814815,0.3878931999206543,False
5f3ba6203fd5b671b2203017,5f3ba6213fd5b671b2203dc2,1.0,0.3676890730857849,True
5f3ba6203fd5b671b2203017,5f3ba6213fd5b671b2203e07,1.0,0.4311918616294861,True
5f3ba6203fd5b671b2203017,5f3ba6213fd5b671b220402e,0.5814814814814815,0.3941729664802551,False
5f3ba6203fd5b671b2203017,5f3ba6213fd5b671b2204175,1.0,0.38558441400527954,True
5f3ba6203fd5b671b2203017,5f3ba6213fd5b671b2204708,0.7166666666666667,0.40412086248397827,True
5f3ba6203fd5b671b2203017,5f3ba6213fd5b671b22049af,0.5333333333333334,0.3966139554977417,False
5f3ba6203fd5b671b2203017,5f3ba6213fd5b671b2204a7a,0.5814814814814815,0.44237613677978516,False
5f3ba6203fd5b671b2203017,5f3ba6213fd5b671b2204ac3,1.0,0.38690513372421265,True
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b220330d,0.5814814814814815,0.41165053844451904,False
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b22033b7,0.86,0.39009416103363037,True
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b22033f9,1.0,0.3832351565361023,True
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b2203493,0.9482758620689656,0.3658095598220825,True
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b22030f4,0.5814814814814815,0.4726827144622803,False
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b22030ed,0.5814814814814815,0.3857801556587219,False
5f3ba6203fd5b671b2203017,5f3ba61f3fd5b671b2201862,1.0,0.4085981845855713,False
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b2202b5f,1.0,0.4161941409111023,False
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b22023a5,1.0,0.39389777183532715,False
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b22038c5,0.5333333333333334,0.37845486402511597,False
5f3ba6203fd5b671b2203017,5f3ba6203fd5b671b22036da,0.5814814814814815,0.3839832544326782,False
5f3ba6203fd5b671b2203017,5f3ba61f3fd5b671b2201a9a,1.0,0.41002941131591797,False
5f3ba6203fd5b671b2203017,5f3ba61f3fd5b671b2201ea9,0.4814814814814815,0.4420738220214844,False
5f3ba6203fd5b671b2203017,5f3ba61f3fd5b671b2201fd3,0.9814814814814816,0.4257655143737793,False
5f3ba6203fd5b671b2202592,5f3ba6203fd5b671b22021b5,1.0,0.4410250186920166,False
5f3ba6203fd5b671b2202592,5f3ba6203fd5b671b2202343,0.8833333333333333,0.3781471848487854,False
5f3ba6203fd5b671b2202592,5f3ba6213fd5b671b2204b94,0.5814814814814815,0.38851213455200195,False
5f3ba6203fd5b671b2202592,5f3ba6203fd5b671b22021c9,1.0,0.458437979221344,False
5f3ba6203fd5b671b2202592,5f3ba6213fd5b671b2203ccf,0.5814814814814815,0.3733564019203186,False
5f3ba6203fd5b671b2202592,5f3ba6213fd5b671b2203dc2,1.0,0.35572826862335205,True
5f3ba6203fd5b671b2202592,5f3ba6213fd5b671b2203e07,1.0,0.39716172218322754,True
5f3ba6203fd5b671b2202592,5f3ba6213fd5b671b220402e,0.5814814814814815,0.35991179943084717,False
5f3ba6203fd5b671b2202592,5f3ba6213fd5b671b2204175,1.0,0.3625825047492981,True
